time,load_average_1min,load_average_5min,load_average_15min,total_tasks,running_tasks,sleeping_tasks,cpu_user,cpu_system,cpu_nice,cpu_idle,cpu_wait,cpu_si,memory_total,memory_free,memory_used,memory_buff,vm_total,vm_free,vm_used,memory_available,captured_packets,multilabel
4307,3.16,3.45,3.37,21,1,20,100,0,0,0,0,0,7957.8,648.3,2750.4,4559,947.2,947.2,0,4897.7,0,normal
54937,3.59,4.91,17.86,21,2,19,2.7,0,0,97.3,0,0,7957.8,867,3124.9,3965.9,947.2,946.7,0.5,4521.4,0,normal
59566,2.79,3.15,4.15,21,5,16,50,50,0,0,0,0,7957.8,1305.2,2693.4,3959.2,947.2,947.2,0,4946.8,0,normal
70240,3.92,5.03,21.67,21,1,20,92.9,0,0,0,0,7.1,7957.8,992,2631,4334.7,947.2,947.2,0,4998,0,normal
74104,2.66,2.63,3.04,21,1,20,100,0,0,0,0,0,7957.8,503.2,2935.3,4519.2,947.2,947.2,0,4694.1,0,normal
30299,4.14,4.58,3.55,21,2,19,100,0,0,0,0,0,7957.8,755.3,2390.3,4812.2,947.2,947.2,0,5251.6,0,normal
67809,2.82,3.03,3.59,21,1,20,100,0,0,0,0,0,7957.8,538.9,3357.4,4061.5,947.2,947.2,0,4282.8,0,normal
72787,2.69,2.93,4.27,21,1,20,100,0,0,0,0,0,7957.8,576.6,2864.6,4516.5,947.2,947.2,0,4764.8,0,normal
63548,3.08,3.68,48.95,21,1,20,100,0,0,0,0,0,7957.8,724.1,3199.4,4034.2,947.2,947.2,0,4440.4,0,normal
38509,5.02,6.62,6.63,21,2,19,0,0,0,100,0,0,7957.8,423.7,3951,3583.1,947.2,946.5,0.8,3690.9,3,normal
5327,3.38,3.16,3.2,21,2,19,100,0,0,0,0,0,7957.8,641.1,2754.4,4562.2,947.2,947.2,0,4893.8,0,normal
4909,2.47,2.97,3.21,21,2,19,100,0,0,0,0,0,7957.8,643.7,2753.1,4561,947.2,947.2,0,4895,0,normal
83137,2.27,2.57,2.74,21,2,19,3.1,0,0,96.9,0,0,7957.8,843.8,2655.6,4458.3,947.2,947.2,0,4992.5,0,normal
73115,2.4,2.75,3.81,21,2,19,100,0,0,0,0,0,7957.8,510.1,2930.5,4517.2,947.2,947.2,0,4698.9,0,normal
67038,2.67,3.03,4.22,21,1,20,100,0,0,0,0,0,7957.8,543.6,3353.8,4060.4,947.2,947.2,0,4286.4,0,normal
32570,3.81,3.68,3.43,21,1,20,100,0,0,0,0,0,7957.8,128.3,3081.4,4748.1,947.2,947,0.3,4560.5,39,normal
5966,2.7,2.71,2.96,21,1,20,100,0,0,0,0,0,7957.8,637.2,2756.5,4564,947.2,947.2,0,4891.6,0,normal
1012,3.87,3.44,2.99,21,1,20,100,0,0,0,0,0,7957.8,836.8,2654.9,4466,947.2,947.2,0,4993.2,0,normal
74917,2.03,2.97,3.06,21,2,19,100,0,0,0,0,0,7957.8,253.1,3007.5,4697.2,947.2,947.2,0,4621.9,0,normal
36354,3.81,6.4,5.91,21,1,20,0,2.4,0,97.6,0,0,7957.8,343.3,3411.6,4202.8,947.2,946.7,0.5,4230.3,0,normal
64007,3.21,3.12,30.97,21,1,20,0,100,0,0,0,0,7957.8,721.3,3201.5,4035,947.2,947.2,0,4438.4,0,normal
65733,3.62,3.31,7.51,21,2,19,100,0,0,0,0,0,7957.8,576.4,3343.6,4037.7,947.2,947.2,0,4296.7,0,normal
10701,3.38,3.13,2.97,21,1,20,90,10,0,0,0,0,7957.8,333.3,2830.8,4793.6,947.2,947.2,0,4817.3,0,normal
30317,3.87,4.49,3.54,21,1,20,100,0,0,0,0,0,7957.8,754.1,2391,4812.7,947.2,947.2,0,5250.9,0,normal
36510,2.89,4.82,5.38,21,1,20,66.7,33.3,0,0,0,0,7957.8,163.2,3584.4,4210.1,947.2,946.7,0.5,4057.5,3,normal
33342,4.17,3.4,3.32,21,1,20,100,0,0,0,0,0,7957.8,118.1,3114.2,4725.5,947.2,947,0.3,4527.7,0,normal
7209,3.03,3.11,3.08,21,1,20,88.9,0,0,0,0,11.1,7957.8,533.4,2762.8,4661.5,947.2,947.2,0,4885.3,0,normal
37566,5.01,6.43,6.02,21,1,20,100,0,0,0,0,0,7957.8,776.5,3878.4,3302.9,947.2,946.5,0.8,3763.5,0,normal
41611,3.18,6.62,7.23,21,1,20,100,0,0,0,0,0,7957.8,130.8,4233.9,3593.1,947.2,946.5,0.8,3407.9,0,normal
73697,3.36,2.87,3.33,21,2,19,100,0,0,0,0,0,7957.8,507.9,2931.3,4518.6,947.2,947.2,0,4698.1,0,normal
39268,4.6,14.73,11.67,21,1,20,100,0,0,0,0,0,7957.8,289.6,4049.8,3618.4,947.2,946.5,0.8,3592.1,57,normal
2239,2.63,2.92,2.96,21,1,20,100,0,0,0,0,0,7957.8,832.3,2656.9,4468.6,947.2,947.2,0,4991.3,0,normal
69395,2.46,36.88,49.52,21,1,20,100,0,0,0,0,0,7957.8,1001.9,2622.8,4333,947.2,947.2,0,5006.3,0,normal
9110,3.09,2.78,2.9,21,1,20,100,0,0,0,0,0,7957.8,335.5,2830.9,4791.3,947.2,947.2,0,4817.2,0,normal
85154,2.98,2.95,2.95,21,2,19,100,0,0,0,0,0,7957.8,845.5,2650.1,4462.2,947.2,947.2,0,4998,0,normal
38345,6.33,7.65,6.91,21,2,19,100,0,0,0,0,0,7957.8,437.1,3944.2,3576.5,947.2,946.5,0.8,3697.7,0,normal
2680,3.29,3.36,3.11,21,2,19,100,0,0,0,0,0,7957.8,623.9,2745.7,4588.2,947.2,947.2,0,4902.4,0,normal
65774,3.84,3.4,7.36,21,3,18,100,0,0,0,0,0,7957.8,576.5,3343.5,4037.8,947.2,947.2,0,4296.8,0,normal
59287,2.75,2.93,4.44,21,1,20,100,0,0,0,0,0,7957.8,1420,2579.5,3958.3,947.2,947.2,0,5060.7,0,normal
70488,2.94,3.75,17.18,21,1,20,91.7,8.3,0,0,0,0,7957.8,986.6,2636.1,4335.1,947.2,947.2,0,4993,0,normal
64520,4.25,3.36,19.1,21,1,20,75,0,0,0,0,25,7957.8,570.4,3351.9,4035.4,947.2,947.2,0,4288.3,0,normal
59033,2.33,2.95,4.91,21,1,20,100,0,0,0,0,0,7957.8,1484.4,2516.8,3956.6,947.2,947.2,0,5123.4,0,normal
79364,2.85,2.71,2.59,21,1,20,100,0,0,0,0,0,7957.8,1055.5,2451.2,4451,947.2,947.2,0,5196.7,0,normal
84137,2.13,2.72,2.93,21,1,20,0,0,0,100,0,0,7957.8,845.7,2651.5,4460.6,947.2,947.2,0,4996.7,0,normal
80941,3.06,2.85,2.74,21,2,19,100,0,0,0,0,0,7957.8,912.2,2591.8,4453.8,947.2,947.2,0,5056.2,0,normal
69969,2.74,3.22,3.24,21,1,20,100,0,0,0,0,0,7957.8,508.6,3383.1,4066.1,947.2,947.2,0,4257.1,0,normal
5142,4.35,3.27,3.24,21,1,20,100,0,0,0,0,0,7957.8,642,2754,4561.7,947.2,947.2,0,4894.1,0,normal
73679,3.73,2.91,3.35,21,1,20,100,0,0,0,0,0,7957.8,507.5,2931.8,4518.5,947.2,947.2,0,4697.6,0,normal
69058,13.76,107.73,69.88,21,2,19,100,0,0,0,0,0,7957.8,1004.9,2620.3,4332.5,947.2,947.2,0,5008.7,0,normal
62313,2.57,48,177.16,21,1,20,100,0,0,0,0,0,7957.8,1052.4,2873.8,4031.5,947.2,947.2,0,4765.7,0,normal
57350,5.42,10.57,9.33,21,1,20,66.7,26.7,0,6.7,0,0,7957.8,1350.3,2705.5,3902,947.2,947.2,0,4950,0,normal
35329,3.23,2.99,3.04,21,1,20,100,0,0,0,0,0,7957.8,127.8,3203.7,4626.3,947.2,947,0.3,4438.2,0,normal
66948,2.82,3.13,4.37,21,2,19,100,0,0,0,0,0,7957.8,546.2,3351.3,4060.2,947.2,947.2,0,4288.9,0,normal
65425,2.97,3.19,9.18,21,1,20,100,0,0,0,0,0,7957.8,574.6,3346.1,4037,947.2,947.2,0,4294.1,0,normal
34115,2.28,2.72,3.01,21,10,11,100,0,0,0,0,0,7957.8,121,3147.8,4689,947.2,947,0.3,4494.1,0,normal
6287,2.74,2.94,3,21,1,20,100,0,0,0,0,0,7957.8,668.7,2753.7,4535.3,947.2,947.2,0,4894.4,0,normal
83673,4.06,3.46,3.11,21,1,20,100,0,0,0,0,0,7957.8,841.8,2656.5,4459.5,947.2,947.2,0,4991.7,0,normal
83712,3.25,3.33,3.08,21,1,20,91.7,0,0,0,0,8.3,7957.8,842.9,2655.2,4459.6,947.2,947.2,0,4992.9,0,normal
4409,3.12,3.39,3.35,21,1,20,100,0,0,0,0,0,7957.8,648.3,2750.2,4559.2,947.2,947.2,0,4897.9,0,normal
81337,2.24,2.55,2.67,21,2,19,100,0,0,0,0,0,7957.8,908.1,2594.9,4454.7,947.2,947.2,0,5053.1,0,normal
84030,2.55,2.98,3.03,21,2,19,0,0,0,100,0,0,7957.8,845.8,2651.6,4460.4,947.2,947.2,0,4996.6,0,normal
57552,8.66,8.63,8.73,21,1,20,100,0,0,0,0,0,7957.8,1327.1,2721.2,3909.5,947.2,947.2,0,4934.3,0,normal
66737,2.95,3.28,4.72,21,2,19,75,25,0,0,0,0,7957.8,570.3,3347.9,4039.5,947.2,947.2,0,4292.3,0,normal
85643,2.9,3.14,3.06,21,1,20,100,0,0,0,0,0,7957.8,841.9,2652.5,4463.3,947.2,947.2,0,4995.6,0,normal
41098,4.16,6.02,6.84,21,2,19,50,50,0,0,0,0,7957.8,121.3,4210.8,3625.6,947.2,946.5,0.8,3431,0,normal
34652,4,3.41,3.2,21,2,19,80,20,0,0,0,0,7957.8,119.7,3174.5,4663.5,947.2,947,0.3,4467.3,30,normal
79071,2.43,2.55,2.52,21,2,19,100,0,0,0,0,0,7957.8,1072.8,2450.1,4434.9,947.2,947.2,0,5197.8,0,normal
66091,5.48,3.68,6.24,21,2,19,50,50,0,0,0,0,7957.8,575,3344.4,4038.3,947.2,947.2,0,4295.8,0,normal
77466,3.3,3.16,1.98,21,1,20,100,0,0,0,0,0,7957.8,1151.8,2374.4,4431.5,947.2,947.2,0,5273.5,0,normal
57592,22.74,12.22,9.93,21,1,20,100,0,0,0,0,0,7957.8,1319.2,2727.1,3911.5,947.2,947.2,0,4928.3,0,normal
67936,4.18,3.31,3.6,21,2,19,100,0,0,0,0,0,7957.8,537.8,3358.3,4061.6,947.2,947.2,0,4281.9,0,normal
81341,2.54,2.6,2.69,21,2,19,100,0,0,0,0,0,7957.8,907.8,2595.2,4454.7,947.2,947.2,0,5052.8,0,normal
10523,2.78,2.82,2.85,21,2,19,100,0,0,0,0,0,7957.8,334.6,2829.8,4793.4,947.2,947.2,0,4818.3,0,normal
536,2.73,2.53,2.59,21,1,20,100,0,0,0,0,0,7957.8,837.6,2654.9,4465.2,947.2,947.2,0,4993.2,0,normal
37998,13.11,8.32,6.62,21,2,19,0,100,0,0,0,0,7957.8,459.4,3933.4,3564.9,947.2,946.5,0.8,3708.5,55,normal
70448,3.33,3.06,3.1,21,2,19,100,0,0,0,0,0,7957.8,506.7,3384.2,4066.8,947.2,947.2,0,4256,0,normal
11016,2.73,2.72,2.85,21,1,20,100,0,0,0,0,0,7957.8,333,2830.3,4794.4,947.2,947.2,0,4817.8,0,normal
63296,2.89,4.46,63.14,21,1,20,100,0,0,0,0,0,7957.8,726.9,3197,4033.8,947.2,947.2,0,4442.8,0,normal
1542,2.11,2.65,2.85,21,1,20,4,0,0,96,0,0,7957.8,835.5,2655.2,4467.1,947.2,947.2,0,4993,0,normal
9944,2.83,2.78,2.79,21,1,20,100,0,0,0,0,0,7957.8,333.8,2831.5,4792.5,947.2,947.2,0,4816.7,0,normal
69586,3.1,20.97,40.92,21,1,20,100,0,0,0,0,0,7957.8,999.8,2624.6,4333.3,947.2,947.2,0,5004.4,1,normal
53999,17.43,46.35,44.22,21,1,20,3.3,0,0,93.3,0,3.3,7957.8,1181.1,2845.1,3931.5,947.2,946.7,0.5,4801,0,normal
38304,5.36,7.56,6.84,21,5,16,66.7,33.3,0,0,0,0,7957.8,440.6,3943.1,3574,947.2,946.5,0.8,3698.8,10,normal
40785,11.44,7.45,7.43,21,5,16,0,100,0,0,0,0,7957.8,121,4198.4,3638.3,947.2,946.5,0.8,3443.4,0,normal
4060,4.04,3.39,3.32,21,1,20,0,0,0,100,0,0,7957.8,648.8,2750.3,4558.6,947.2,947.2,0,4897.8,0,normal
2965,3.16,3.22,3.11,21,1,20,100,0,0,0,0,0,7957.8,623.8,2745.2,4588.7,947.2,947.2,0,4902.9,0,normal
78122,2.43,3.04,2.62,21,2,19,100,0,0,0,0,0,7957.8,1075.6,2449.3,4432.9,947.2,947.2,0,5198.6,0,normal
85557,2.98,3.11,3.04,21,4,17,100,0,0,0,0,0,7957.8,841.7,2652.8,4463.2,947.2,947.2,0,4995.3,0,normal
74840,3.13,3.39,3.19,21,1,20,100,0,0,0,0,0,7957.8,254.1,3006.6,4697,947.2,947.2,0,4622.8,0,normal
37379,6.5,8.82,6.58,21,6,15,0,0,0,100,0,0,7957.8,799,3869.4,3289.4,947.2,946.5,0.8,3772.5,23,normal
64169,2.77,2.88,26.45,21,1,20,0,0,0,100,0,0,7957.8,720,3202.6,4035.2,947.2,947.2,0,4437.3,0,normal
59375,3.39,3.09,4.36,21,2,19,7.7,0,0,92.3,0,0,7957.8,1416.4,2582.6,3958.7,947.2,947.2,0,5057.6,0,normal
70249,3.08,2.98,3.1,21,1,20,100,0,0,0,0,0,7957.8,506.8,3384.4,4066.5,947.2,947.2,0,4255.8,0,normal
6380,2.99,2.98,3.01,21,1,20,100,0,0,0,0,0,7957.8,668.1,2754.1,4535.5,947.2,947.2,0,4894,0,normal
78379,1.83,2.62,2.57,21,2,19,85.7,0,0,0,0,14.3,7957.8,1077,2447.2,4433.5,947.2,947.2,0,5200.6,0,normal
967,4.05,3.4,2.96,21,2,19,100,0,0,0,0,0,7957.8,837,2654.8,4465.9,947.2,947.2,0,4993.3,0,normal
82678,2.29,2.74,2.8,21,1,20,100,0,0,0,0,0,7957.8,902.9,2597.2,4457.6,947.2,947.2,0,5050.9,0,normal
63189,2.35,4.95,70.3,21,2,19,87.5,0,0,0,0,12.5,7957.8,1041.4,2882.8,4033.6,947.2,947.2,0,4757.1,0,normal
65111,3.77,3.35,11.59,21,1,20,100,0,0,0,0,0,7957.8,577.3,3343.8,4036.6,947.2,947.2,0,4296.4,0,normal
35385,2.8,2.9,3,21,1,20,100,0,0,0,0,0,7957.8,122.4,3205.9,4629.5,947.2,947,0.3,4436,0,normal
7132,2.32,2.9,3.02,21,2,19,100,0,0,0,0,0,7957.8,533.5,2762.9,4661.4,947.2,947.2,0,4885.3,0,normal
32790,3.84,3.38,3.33,21,1,20,81.8,18.2,0,0,0,0,7957.8,123.9,3090.1,4743.8,947.2,947,0.3,4551.8,0,normal
79615,2.28,2.66,2.62,21,2,19,3.6,0,0,96.4,0,0,7957.8,1055.1,2451.2,4451.4,947.2,947.2,0,5196.8,0,normal
70577,2.25,3.32,15.85,21,4,17,100,0,0,0,0,0,7957.8,916.9,2705.6,4335.3,947.2,947.2,0,4923.4,0,normal
37395,6.09,8.62,6.55,21,1,20,92.3,7.7,0,0,0,0,7957.8,798.6,3869.2,3290,947.2,946.5,0.8,3772.7,0,normal
64914,3.18,3.01,13.5,21,1,20,100,0,0,0,0,0,7957.8,579.1,3342.4,4036.3,947.2,947.2,0,4297.9,0,normal
36738,2.4,3.57,4.74,21,2,19,71.4,28.6,0,0,0,0,7957.8,143.9,3594.4,4219.5,947.2,946.7,0.5,4047.4,0,normal
38210,3.4,6.89,6.5,21,6,15,100,0,0,0,0,0,7957.8,445.2,3940.5,3572,947.2,946.5,0.8,3701.4,0,normal
57559,7.97,8.49,8.69,21,1,20,75,25,0,0,0,0,7957.8,1324.5,2723.2,3910.1,947.2,947.2,0,4932.3,0,normal
85090,2.64,2.9,2.94,21,1,20,92.9,7.1,0,0,0,0,7957.8,845.3,2650.4,4462.1,947.2,947.2,0,4997.7,0,normal
8355,3.34,3.03,3.02,21,1,20,100,0,0,0,0,0,7957.8,337.3,2830.4,4790,947.2,947.2,0,4817.7,0,normal
11386,2.45,2.81,2.87,21,2,19,100,0,0,0,0,0,7957.8,330.7,2832,4795,947.2,947.2,0,4816.1,0,normal
35126,2.91,3.05,3.09,21,1,20,92.3,0,0,0,0,7.7,7957.8,120.6,3195.3,4641.9,947.2,947,0.3,4446.6,0,normal
77918,3.33,3.49,2.61,21,2,19,100,0,0,0,0,0,7957.8,1148,2377.1,4432.6,947.2,947.2,0,5270.8,0,normal
340,2.19,2.15,2.5,21,1,20,100,0,0,0,0,0,7957.8,838.1,2654.7,4464.9,947.2,947.2,0,4993.4,0,normal
10631,3.31,3.02,2.93,21,1,20,100,0,0,0,0,0,7957.8,333.2,2831,4793.5,947.2,947.2,0,4817.1,0,normal
1034,3.71,3.43,3,21,1,20,100,0,0,0,0,0,7957.8,836.9,2654.8,4466.1,947.2,947.2,0,4993.3,0,normal
257,1.48,2.08,2.51,21,2,19,100,0,0,0,0,0,7957.8,837.9,2655.1,4464.8,947.2,947.2,0,4993.1,0,normal
62844,3.38,10.57,100.9,21,1,20,100,0,0,0,0,0,7957.8,1045.9,2879.2,4032.6,947.2,947.2,0,4760.3,0,normal
80905,3.01,2.81,2.73,21,2,19,100,0,0,0,0,0,7957.8,911.4,2592.7,4453.7,947.2,947.2,0,5055.4,0,normal
37595,3.75,5.99,5.88,21,1,20,100,0,0,0,0,0,7957.8,774.4,3879.7,3303.7,947.2,946.5,0.8,3762.2,0,normal
81334,2.09,2.52,2.66,21,2,19,0,0,0,100,0,0,7957.8,908.1,2594.9,4454.7,947.2,947.2,0,5053.1,0,normal
41071,4.42,6.23,6.93,21,1,20,93.3,6.7,0,0,0,0,7957.8,125.2,4209.2,3623.3,947.2,946.5,0.8,3432.7,0,normal
5413,3.3,3.17,3.19,21,2,19,100,0,0,0,0,0,7957.8,639.2,2755.9,4562.7,947.2,947.2,0,4892.3,0,normal
6484,3.07,3.04,3.02,21,2,19,100,0,0,0,0,0,7957.8,668,2754.2,4535.6,947.2,947.2,0,4894,0,normal
39018,3.66,6.2,6.72,21,1,20,100,0,0,0,0,0,7957.8,291.5,4062.2,3604.1,947.2,946.5,0.8,3579.7,10,normal
39177,11.93,19.01,12.6,21,2,19,50,50,0,0,0,0,7957.8,300,4045.4,3612.4,947.2,946.5,0.8,3596.4,3,normal
69967,2.58,7.9,28.01,21,1,20,100,0,0,0,0,0,7957.8,998.5,2625,4334.2,947.2,947.2,0,5004.1,0,normal
41675,3.08,5.94,6.95,21,1,20,100,0,0,0,0,0,7957.8,128,4234.3,3595.4,947.2,946.5,0.8,3407.6,128,normal
80670,2.82,2.73,2.69,21,1,20,100,0,0,0,0,0,7957.8,911.3,2593.1,4453.3,947.2,947.2,0,5054.9,0,normal
40033,18.37,8.15,8.79,21,1,20,75,25,0,0,0,0,7957.8,187.2,4122,3648.6,947.2,946.5,0.8,3519.9,0,normal
32176,3.43,3.32,3.27,21,1,20,100,0,0,0,0,0,7957.8,149.5,3073,4735.3,947.2,947,0.3,4568.9,0,normal
80964,2.75,2.79,2.73,21,1,20,100,0,0,0,0,0,7957.8,910.9,2593.1,4453.8,947.2,947.2,0,5055,0,normal
81687,2.95,2.54,2.6,21,1,20,92.9,7.1,0,0,0,0,7957.8,908.4,2594.1,4455.2,947.2,947.2,0,5054,0,normal
6651,3.08,3.19,3.1,21,2,19,100,0,0,0,0,0,7957.8,667.7,2754.1,4535.9,947.2,947.2,0,4894,0,normal
4994,2.41,2.85,3.14,21,1,20,100,0,0,0,0,0,7957.8,643.6,2753,4561.1,947.2,947.2,0,4895.1,0,normal
1393,2.14,3.07,3.01,21,2,19,100,0,0,0,0,0,7957.8,835.4,2655.5,4466.9,947.2,947.2,0,4992.7,0,normal
70555,3.2,3.05,3.09,21,1,20,88.9,11.1,0,0,0,0,7957.8,504.6,3386.2,4067,947.2,947.2,0,4254,0,normal
11450,3.89,3.16,2.99,21,2,19,100,0,0,0,0,0,7957.8,330.4,2832.2,4795.1,947.2,947.2,0,4815.9,0,normal
64500,4.57,3.32,19.52,21,1,20,61.5,23.1,0,7.7,0,7.7,7957.8,561.8,3360.2,4035.7,947.2,947.2,0,4279.6,0,normal
11582,2.8,3,2.96,21,1,20,100,0,0,0,0,0,7957.8,330.7,2831.7,4795.3,947.2,947.2,0,4816.4,0,normal
34737,3.27,3.37,3.2,21,1,20,2.6,0,0,97.4,0,0,7957.8,128.8,3177.6,4651.4,947.2,947,0.3,4464.3,0,normal
68290,2.92,3.2,3.47,21,1,20,2.6,2.6,0,94.7,0,0,7957.8,533.6,3361.9,4062.2,947.2,947.2,0,4278.3,0,normal
1362,2.58,3.24,3.06,21,1,20,0,0,0,100,0,0,7957.8,836.3,2654.6,4466.8,947.2,947.2,0,4993.6,0,normal
32637,2.39,3.3,3.31,21,1,20,100,0,0,0,0,0,7957.8,123,3083.5,4751.3,947.2,947,0.3,4558.4,0,normal
39747,2.36,6.37,9.09,21,7,14,100,0,0,0,0,0,7957.8,203.2,4115.1,3639.4,947.2,946.5,0.8,3526.7,0,normal
34688,4.42,3.54,3.25,21,4,17,100,0,0,0,0,0,7957.8,116.7,3176.4,4664.6,947.2,947,0.3,4465.5,0,normal
5391,3.07,3.11,3.18,21,1,20,100,0,0,0,0,0,7957.8,641.7,2753.8,4562.3,947.2,947.2,0,4894.4,0,normal
63985,2.14,2.91,31.51,21,1,20,100,0,0,0,0,0,7957.8,722.2,3200.6,4034.9,947.2,947.2,0,4439.3,0,normal
11332,2.9,2.94,2.91,21,1,20,100,0,0,0,0,0,7957.8,331,2831.8,4794.9,947.2,947.2,0,4816.3,0,normal
35801,27.11,11.26,5.88,21,1,20,43.5,52.2,0,0,0,4.3,7957.8,212.1,3578.6,4167,947.2,947,0.3,4063.2,570,dos
82329,4.26,3.37,2.95,21,2,19,66.7,0,0,0,0,33.3,7957.8,906.2,2595,4456.5,947.2,947.2,0,5053.1,0,normal
86007,2.71,2.69,2.88,21,2,19,10.3,0,0,89.7,0,0,7957.8,841.5,2652.3,4463.9,947.2,947.2,0,4995.8,0,normal
5237,3.22,3.2,3.22,21,2,19,100,0,0,0,0,0,7957.8,641.7,2753.9,4562.1,947.2,947.2,0,4894.2,0,normal
8321,2.7,2.89,2.98,21,2,19,100,0,0,0,0,0,7957.8,337.2,2830.7,4789.9,947.2,947.2,0,4817.5,0,normal
30685,2.96,3.58,3.43,21,1,20,100,0,0,0,0,0,7957.8,131.4,2999.5,4826.8,947.2,947.2,0,4642.3,0,normal
31962,2.65,3.01,3.19,21,1,20,0,100,0,0,0,0,7957.8,118.2,3058.4,4781.2,947.2,947,0.3,4583.5,0,normal
73384,2.37,2.64,3.5,21,1,20,26.8,0,0,73.2,0,0,7957.8,509,2931.1,4517.6,947.2,947.2,0,4698.3,0,normal
39978,3.07,4.81,7.87,21,1,20,100,0,0,0,0,0,7957.8,188.7,4121.4,3647.7,947.2,946.5,0.8,3520.5,0,normal
54791,2.78,5.72,20.35,21,7,14,100,0,0,0,0,0,7957.8,877.3,3118.7,3961.7,947.2,946.7,0.5,4527.7,0,normal
67140,3.09,3.09,4.12,21,1,20,100,0,0,0,0,0,7957.8,543.9,3353.3,4060.5,947.2,947.2,0,4286.9,0,normal
10628,3.31,3.02,2.93,21,1,20,100,0,0,0,0,0,7957.8,333.2,2831,4793.5,947.2,947.2,0,4817.2,0,normal
10796,2.83,3.09,2.98,21,1,20,100,0,0,0,0,0,7957.8,332.5,2831.5,4793.8,947.2,947.2,0,4816.7,0,normal
81284,2.25,2.61,2.69,21,2,19,0,0,0,100,0,0,7957.8,909.4,2594,4454.3,947.2,947.2,0,5054,0,normal
37456,3.93,7.51,6.29,21,1,20,100,0,0,0,0,0,7957.8,792.6,3871.3,3293.9,947.2,946.5,0.8,3770.6,0,normal
73446,2.56,2.65,3.45,21,1,20,50,50,0,0,0,0,7957.8,507.7,2932.3,4517.7,947.2,947.2,0,4697.1,0,normal
62260,3.36,56.42,186.87,21,1,20,50,50,0,0,0,0,7957.8,1053.2,2873.1,4031.4,947.2,947.2,0,4766.4,0,normal
36482,2.04,4.84,5.4,21,1,20,0,6.2,0,93.8,0,0,7957.8,158.4,3590.5,4208.8,947.2,946.7,0.5,4051.3,0,normal
55615,4.32,3.33,10.13,21,1,20,50,40,0,0,0,10,7957.8,379.7,3581.4,3996.6,947.2,946.7,0.5,4064.9,423,dos
69359,2.78,41.23,51.35,21,1,20,100,0,0,0,0,0,7957.8,1003.5,2621.3,4333,947.2,947.2,0,5007.7,0,normal
40654,9.14,6.78,7.33,21,1,20,90,0,0,10,0,0,7957.8,131.3,4193.5,3633,947.2,946.5,0.8,3448.4,0,normal
59734,2.72,2.99,3.92,21,1,20,100,0,0,0,0,0,7957.8,1303.8,2694.6,3959.4,947.2,947.2,0,4945.6,0,normal
75760,3.72,3.01,2.99,21,2,19,50,40,0,0,0,10,7957.8,119.5,3297.1,4541.1,947.2,947,0.3,4332.3,493,dos
11441,3.19,3,2.93,21,1,20,100,0,0,0,0,0,7957.8,330.2,2832.5,4795.1,947.2,947.2,0,4815.6,0,normal
30858,3.12,3.6,3.48,21,1,20,90.9,9.1,0,0,0,0,7957.8,164,3001.7,4792,947.2,947,0.3,4640.2,0,normal
67123,3.09,3.09,4.14,21,2,19,50,50,0,0,0,0,7957.8,543.6,3353.6,4060.5,947.2,947.2,0,4286.6,0,normal
41877,15.51,12.36,9.28,21,2,19,100,0,0,0,0,0,7957.8,131.6,4242.4,3583.7,947.2,946.5,0.8,3399.4,0,normal
81732,3.69,2.8,2.68,21,1,20,100,0,0,0,0,0,7957.8,907.8,2594.7,4455.3,947.2,947.2,0,5053.4,0,normal
72417,3.17,3.35,5.06,21,1,20,100,0,0,0,0,0,7957.8,578.2,2863.6,4516,947.2,947.2,0,4765.5,0,normal
9247,2.7,2.74,2.87,21,1,20,100,0,0,0,0,0,7957.8,335.4,2830.8,4791.5,947.2,947.2,0,4817.3,0,normal
41594,3.98,6.99,7.36,21,1,20,100,0,0,0,0,0,7957.8,133.1,4232.2,3592.5,947.2,946.5,0.8,3409.7,0,normal
39047,82.58,28.02,14.13,21,2,19,100,0,0,0,0,0,7957.8,314.1,4039.1,3604.6,947.2,946.5,0.8,3602.8,0,normal
71980,2.72,3.49,6.09,21,1,20,100,0,0,0,0,0,7957.8,892.5,2726.8,4338.4,947.2,947.2,0,4902.2,0,normal
70650,3.3,3.44,14.92,21,1,20,100,0,0,0,0,0,7957.8,916.3,2706.1,4335.3,947.2,947.2,0,4922.9,0,normal
35850,22.93,12.05,6.38,21,1,20,40,44,0,8,0,8,7957.8,489.4,3381.1,4087.2,947.2,946.7,0.5,4260.8,695,dos
59635,2.99,3.12,4.07,21,2,19,100,0,0,0,0,0,7957.8,1304,2694.5,3959.2,947.2,947.2,0,4945.6,0,normal
2258,2.59,2.89,2.95,21,1,20,0,0,0,100,0,0,7957.8,757.7,2731.5,4468.6,947.2,947.2,0,4916.6,0,normal
85316,4.21,3.32,3.08,21,2,19,100,0,0,0,0,0,7957.8,845.4,2649.9,4462.4,947.2,947.2,0,4998.2,0,normal
63868,3.44,3.36,35.58,21,1,20,86.7,6.7,0,6.7,0,0,7957.8,724.6,3198.4,4034.8,947.2,947.2,0,4441.4,0,normal
38529,19.74,9.57,7.58,21,1,20,92.3,0,0,0,0,7.7,7957.8,421.7,3951.6,3584.4,947.2,946.5,0.8,3690.3,0,normal
33612,3.03,3.2,3.25,21,2,19,100,0,0,0,0,0,7957.8,117.4,3128.9,4711.5,947.2,947,0.3,4513,0,normal
